"","aspect","depth","site","grid","grid_unique","rubble_count_start","rubble_count_end","side","date","month","weeks","Notes.on.state.of.grid","total_binds","total_binds_per_100_pieces","total_binds_per_50_pieces","total_binds_per_piece","total_binds_no_turf","total_binds_no_turf_per_50_pieces","total_binds_no_turf_bind_width","cyano_mat","cyano_mat_st","Cyanobacterial.mat.notes","Cyanobacteria.average.bind.length","cyano_mat_bind_width","Cyano_Sponge_Ball.Added.to_cyano","Notes","turf_algae","turf_algae_st","turf_algae_bind_width","Green.turf.algae","Green.turf.algae.notes","Green_turf_Average.bind.length","Green_turf_Average.bind.length_mm","unbroken","CCA.Notes","unbroken_cca_bind_width","unbroken_bind_width_mm","Broken.CCA","Broken.CCA.Average.length","cca","cca_st","cca_bind_width","cca_minus_HBU","cca_minus_HBU_st","cca_minus_HBU_width","HBU","HBU_st","HBU_bind_width","CCA.white","CCA.white.notes","Average.bind.length","Red.turf.algae","Red.turf.algae.notes","Red.algae.Average.bind.length","Red.algae.Average.bind.length_mm","Red.turf.and.Dictyota.combo","X","Green.algae..think.it.s.the.same.as.the.red.algae...just.colour.variations.","Average.bind.length.1","macroalgae_total_incl_peyson","macroalgae_total_incl_peyson_st","macroalgae_total_incl_peyson_bind_width_mm","macroalgae_total_excl_peyson","macroalgae_total_excl_peyson_st","macroalgae_total_excl_peyson_bind_width_mm","dictyota","dictyota_st","Dictyota.notes","Dictyota.Average.bind.length","dictyota_bind_width_mm","tydemania","tydemania_st","Fluffy.green.ball.algae.Average.bind.length","tydemania_bind_width_mm","Fluffy.ball.notes","padina","padina_st","Padina.notes","Average.bind.length.2","padina_bind_width_mm","halimeda","halimeda_st","Halimeda.Average.bind.length","halimeda_bind_width_mm","Halimeda.notes","lobophora","lobophora_st","Lobophora.notes","Lobophora.Average.bind.length","lobophora_bind_width_mm","peysonnalia","peysonnalia_st","Peysonnalia.notes","Peysonnalia.Average.bind.length","peysonallia_bind_width_mm","macroalgae_misc","macroalgae_misc_st","Macroalgae.other.notes","Macroalgae.other.Average.bind.length","macroalgae_misc_bind_width_mm","caulerpa","caulerpa_st","Disc.macroalgae.other.notes","Disc.macroalgae.other.Average.bind.length","caulerpa_bind_width_mm","turbinaria","turbinaria_st","Turbinaria.notes","Average.length.turbinaria","turbinaria_bind_width_mm","ventricaria","ventricaria_st","Sailors.eyeball.notes","Sailors.eyeball.avg.length","ventricaria_bind_width_mm","sponge_encrust","sponge_encrust_st","Encrusting.sponge.notes","Sponge.Average.bind.length","sponge_encrust_bind_width_mm","ascidian_colonial","ascidian_colonial_st","Colonial.ascidian.notes","Colonial.ascidian.Average.bind.length","ascidian_colonial_bind_width_mm","ascidian_tunicate","ascidian_tunicate_st","Tunicate.Average.bind.length","ascidian_tunicate_bind_width_mm","ascidian_comb","ascidian_comb_bind_width","ascidian_comb_st","bryozoan_encrust","bryozoan_encrust_st","Encrusting.bryozoan.notes..some.are.broken.but.will.include.because.if.I.hadn.t.jigged.them..they.wouldn.t.have.broken.","Encrusting.bryozoan.Average.bind.length","bryozoan_encrust_bind_width_mm","bryozoan_stalked","bryozoan_stalked_st","bryozoan_stalked_bind_width_mm","Non.encrusting.bryozoan.notes","bryozoan_comb","bryozoan_comb_bind_width","bryozoan_comb_st","anemone","anemone_st","Anemone.notes","Anemone.average.bind.length","anemone_bind_width_mm","coral","coral_st","Coral.notes","Coral.average.bind.length","coral_bind_width_mm","Non.binding.corals","Non.binding.corals.notes","Average.Non.binding.coral.length..cm.","other_incl_HBU_serpulid","other_incl_HBU_serpulid_st","other_incl_HBU_serpulid_bind_width","other_incl_HBU_excl_serp","other_incl_HBU_excl_serp_st","other_incl_HBU_excl_serp_bind_width","other_incl_serpulid","other_incl_serpulid_st","Other.notes","Other.Average.bind.length","other_incl_serpulid_bind_width_mm","other_excl_serpulid","other_excl_serpulid_st","other_excl_serpulid_bind_width_mm","serpulid","serpulid_st","serpulid_bind_width_mm","Suspect.CCA...hard.bound.but.cannot.see.specific.CCA.bind","Notes.1","ruined","aspect_depth","cyano_mat_pp","turf_algae_pp","cca_minus_HBU_pp","macroalgae_total_excl_peyson_pp","macroalgae_total_incl_peyson_pp","peysonnalia_pp","sponge_encrust_pp","ascidian_comb_pp","bryozoan_comb_pp","anemone_pp","coral_pp","other_incl_HBU_excl_serp_pp","serpulid_pp","other_incl_HBU_serpulid_pp","cyano_mat_st_prop","turf_algae_st_prop","cca_minus_HBU_st_prop","macroalgae_total_excl_peyson_st_prop","peysonnalia_st_prop","sponge_encrust_st_prop","ascidian_comb_st_prop","bryozoan_comb_st_prop","anemone_st_prop","coral_st_prop","other_incl_HBU_excl_serp_st_prop","serpulid_st_prop"
"25","SE","6-7m","1",2,14,70,60,"Underside","30/4/18","6",24,"",59,84.28571429,42.14285714,0.842857143,56,40,80,2,1.428571429,"","not_measured","not_measured",0,"",3,2.142857143,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.714285714,"not_measured",1,0.714285714,"not_measured",0,0,NA,0,"","not_measured",3,"","not_measured",NA,"",NA,0,"not_measured",4,2.857142857,"not_measured",1,0.714285714,"not_measured",1,0.714285714,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,3,2.142857143,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,30,21.42857143,"30 (includes 2 white see-through sponge - yes looks like a sponge)","not_measured","not_measured",16,11.42857143,"","not_measured","not_measured",2,1.428571429,"","not_measured",18,"not_measured",12.85714286,1,0.714285714,"","not_measured","not_measured",0,0,NA,"",1,"not_measured",0.714285714,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,1,0.714285714,"not_measured",0,0,"","not_measured",NA,1,0.714285714,"not_measured",0,0,NA,NA,"The other is green spindly thing in orange - unsure???","no","Shelt_Deep",0.0285714285714286,0.0428571428571429,0.0142857142857143,0.0142857142857143,0.0571428571428571,0.0428571428571429,0.428571428571429,0.257142857142857,0.0142857142857143,0,0,0.0142857142857143,0,0,0.0338983050972134,0.0508474576339558,0.0169491525367423,0.0169491525367423,0.0508474576339558,0.508474576339558,0.305084745851192,0.0169491525367423,0,0,0.0169491525367423,0
"26","SE","6-7m","1",1,13,57,60,"Underside","30/4/18","6",24,"",58,101.754386,50.87719298,1.01754386,58,50.87719298,101.754386,0,0,"","not_measured",NA,0,"",0,0,NA,0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,2,1.754385965,"not_measured",2,1.754385965,"not_measured",0,0,NA,1,"","not_measured",0,"","not_measured",NA,"",NA,0,"not_measured",1,0.877192982,"not_measured",1,0.877192982,"not_measured",1,0.877192982,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,17,14.9122807,"Previously was 18 because it included a white one that I wasn't sure of because it had  no big holes like other white ascidian","not_measured","not_measured",19,16.66666667,"I think the 1 white one I wasn't sure of is an ascidian rather than a sponge. Looks like tiny regular holes, more structure than a sponge.","not_measured","not_measured",1,0.877192982,"","not_measured",20,"not_measured",17.54385965,18,15.78947368,"","not_measured","not_measured",0,0,NA,"",18,"not_measured",15.78947368,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Deep",0,0,0.0350877192982456,0.0175438596491228,0.0175438596491228,0,0.298245614035088,0.350877192982456,0.315789473684211,0,0,0,0,0,0,0,0.0344827586240785,0.0172413793022117,0,0.293103448255529,0.344827586240785,0.31034482751843,0,0,0,0
"27","W","6-7m","1",1,25,53,54,"Underside","30/4/18","6",24,"",34,64.1509434,32.0754717,0.641509434,28,26.41509434,52.83018868,0,0,"","not_measured",NA,0,"",6,5.660377358,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.943396226,"not_measured",1,0.943396226,"not_measured",0,0,NA,0,"","not_measured",6,"","not_measured",NA,"",NA,0,"not_measured",3,2.830188679,"not_measured",0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,3,2.830188679,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,15,14.1509434,"","not_measured","not_measured",9,8.490566038,"Includes 4 green thing, a but slimy, rubbery or could it be algae?","not_measured","not_measured",0,0,"",NA,9,"not_measured",8.490566038,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0,0.113207547169811,0.0188679245283019,0,0.0566037735849057,0.0566037735849057,0.283018867924528,0.169811320754717,0,0,0,0,0,0,0,0.176470588209619,0.0294117646912111,0,0.0882352941048097,0.441176470679931,0.264705882345606,0,0,0,0,0
"28","W","6-7m","1",2,26,54,51,"Underside","30/4/18","6",24,"",25,46.2962963,23.14814815,0.462962963,23,21.2962963,42.59259259,1,0.925925926,"","not_measured","not_measured",0,"",2,1.851851852,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.925925926,"not_measured",1,0.925925926,"not_measured",0,0,NA,0,"","not_measured",2,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,12,11.11111111,"5 (grey and orange gooey) + 7","not_measured","not_measured",8,7.407407407,"7 + 1 (white gooey)","not_measured","not_measured",0,0,"",NA,8,"not_measured",7.407407407,1,0.925925926,"","not_measured","not_measured",0,0,NA,"",1,"not_measured",0.925925926,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.0185185185185185,0.037037037037037,0.0185185185185185,0,0,0,0.222222222222222,0.148148148148148,0.0185185185185185,0,0,0,0,0,0.04,0.08,0.04,0,0,0.4799999999136,0.3199999999568,0.04,0,0,0,0
"29","SE","6-7m","3",2,18,64,52,"Underside","7/5/18","6",24,"",35,54.6875,27.34375,0.546875,30,23.4375,46.875,0,0,"","not_measured",NA,0,"",5,3.90625,"not_measured",0,"","not_measured","not_measured",1,"I thought there were 2 CCA but one was Peysonnalia so data has been updated here","not_measured",NA,"",NA,1,0.78125,"not_measured",1,0.78125,"not_measured",0,0,NA,0,"","not_measured",5,"","not_measured",NA,"",NA,0,"not_measured",3,2.34375,"not_measured",2,1.5625,"not_measured",2,1.5625,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,1,0.78125,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,9,7.03125,"2 (white sponge) + 2 (grey) + 5","not_measured","not_measured",15,11.71875,"Added 1 ascidian that I was unsure about before (was in 'other' column) + 4 lime green ascidian. Includes 2 unsure & 2 grey unsure & 2 yellow gooey) + 3 (gooey) + 1 (blackish)","not_measured","not_measured",0,0,"",NA,15,"not_measured",11.71875,2,1.5625,"","not_measured","not_measured",0,0,NA,"",2,"not_measured",1.5625,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Deep",0,0.078125,0.015625,0.03125,0.046875,0.015625,0.140625,0.234375,0.03125,0,0,0,0,0,0,0.142857142857143,0.0285714285714286,0.0571428571428571,0.0285714285714286,0.257142857142857,0.428571428571429,0.0571428571428571,0,0,0,0
"30","SE","6-7m","3",1,17,55,52,"Underside","7/5/18","6",24,"",36,65.45454545,32.72727273,0.654545455,32,29.09090909,58.18181818,0,0,"","not_measured",NA,0,"",4,3.636363636,"not_measured",0,"","not_measured","not_measured",2,"","not_measured",NA,"",NA,2,1.818181818,"not_measured",2,1.818181818,"not_measured",0,0,NA,0,"","not_measured",4,"","not_measured",NA,"",NA,0,"not_measured",6,5.454545455,"not_measured",6,5.454545455,"not_measured",6,5.454545455,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,5,4.545454545,"","not_measured","not_measured",15,13.63636364,"3 gooey white + 3 (white ascid) +1 (mauve & white) + 1 (orange) + 1 ornage + 2 pink + 4 (lime green)","not_measured","not_measured",0,0,"",NA,15,"not_measured",13.63636364,4,3.636363636,"","not_measured","not_measured",0,0,NA,"",4,"not_measured",3.636363636,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Deep",0,0.0727272727272727,0.0363636363636364,0.109090909090909,0.109090909090909,0,0.0909090909090909,0.272727272727273,0.0727272727272727,0,0,0,0,0,0,0.111111111090741,0.0555555555453704,0.166666666666667,0,0.138888888863426,0.416666666743056,0.111111111090741,0,0,0,0
"31","W","2-3m","3",1,23,59,32,"Underside","22/8/18","10",40,"",77,130.5084746,65.25423729,1.305084746,76,64.40677966,128.8135593,0,0,"","0",NA,0,"",1,0.847457627,"5",0,"","0","0",1,"","0.3",3,"0",NA,1,0.847457627,"3",1,0.847457627,"3",0,0,NA,0,"","0",1,"","0.5",5,"",NA,0,"0",7,5.93220339,"5.833333333",6,5.084745763,"3.666666667",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,1,0.847457627,"","0.8","8",6,5.084745763,"","0.7","3.666666667",0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,18,15.25423729,"Thought 10 lime green were sponges, have moved to ascidians, 1 big, 2 white (moved to ascidian)","0.5375","5.375",38,32.20338983,"Added 10 lime green (previously thought were sponges), 3 white, 1 green, 4 pink,  1 brown shiny, 11 brown/pink, 2 white moved from sponge. Added 2 from unkown (wormy ascidians)","0.78125","7.8125",2,1.694915254,"1.6","16",40,"8.722222222",33.89830508,6,5.084745763,"","0.55","5.5",0,0,NA,"",6,"5.5",5.084745763,0,0,"","0",NA,0,0,"0","0",NA,2,"not bind","0.5",4,3.389830508,"5.5",3,2.542372881,"0.625",4,3.389830508,"1 serp, 3 unknown, previously thought were unknown: ? for 2 (moved to ascidian column)","0.55","5.5",3,2.542372881,"0.625",1,0.847457627,"5",NA,"","no","Exp_Shal",0,0.0169491525423729,0.0169491525423729,0.101694915254237,0.11864406779661,0.0169491525423729,0.305084745762712,0.677966101694915,0.101694915254237,0,0,0.0508474576271186,0.0169491525423729,0.0677966101694915,0,0.0129870129848237,0.0129870129848237,0.0779220779242672,0.0129870129848237,0.233766233788126,0.51948051939295,0.0779220779242672,0,0,0.0389610389544712,0.0129870129848237
"32","W","2-3m","3",2,24,57,40,"Underside","23-24/8/2018","10",40,"",126,221.0526316,110.5263158,2.210526316,119,104.3859649,208.7719298,0,0,"","0",NA,0,"",7,6.140350877,"10.33333333",0,"","0","0",2,"? For 1","0.2",2,"0",NA,2,1.754385965,"2",1,0.877192982,"2",1,0.877192982,2,0,"","0",7,"","1.033333333",10.33333333,"",NA,0,"0",29,25.43859649,"5.066666667",27,23.68421053,"6.1",1,0.877192982,"","","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,2,1.754385965,"","0.3","3",0,0,"","0",NA,26,22.80701754,"picture drawn on data","0.72",7.2,0,0,"","",NA,0,0,"","",NA,39,34.21052632,"9 gooey orange, 2 pink","1.014285714","10.14285714",23,20.1754386,"4 white, 4 purple/grey, previously thought sponge - 2 black shiny, 1 purple, 5 white, 3 lime green","0.626666667","6.266666667",1,0.877192982,"0.9","9",24,"6.4375",21.05263158,19,16.66666667,"","0.657142857","6.571428571",0,0,NA,"",19,"6.571428571",16.66666667,0,0,"","0",NA,0,0,"0","0",NA,2,"not binding, 1 poci","0.75",7,6.140350877,"7.125",4,3.50877193,"8.333333333",6,5.263157895,"3 unknown, 3 serp","1.225","12.25",3,2.631578947,"14.66666667",3,2.631578947,"5",NA,"","no","Exp_Shal",0,0.12280701754386,0.0175438596491228,0.473684210526316,0.508771929824561,0.0350877192982456,0.684210526315789,0.421052631578947,0.333333333333333,0,0,0.0701754385964912,0.0526315789473684,0.12280701754386,0,0.0555555555485185,0.00793650793162509,0.214285714298639,0.0158730158722978,0.309523809532426,0.190476190467574,0.150793650809448,0,0,0.0317460317445956,0.0238095238039229
"33","SE","2-3m","1",1,7,56,56,"Underside","27/8/18","10",40,"# pieces at start 53, end 56 so have done an average",104,185.7142857,92.85714286,1.857142857,95,84.82142857,169.6428571,0,0,"","0",NA,0,"",9,8.035714286,"1",0,"","0","0",6,"1 broken, 1 with sponge?","0.575",5.75,"1",NA,7,6.25,"5.75",7,6.25,"5.75",0,0,NA,0,"","0",9,"","0.1",1,"",NA,0,"0",8,7.142857143,"5.333333333",5,4.464285714,"5.5",4,3.571428571,"","0.5","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",1,0.892857143,"? Brown","","6",3,2.678571429,"3 dark red are a sponge","0.5","5",0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,53,47.32142857,"? For two (grey/clear), 9 orange goo, previously thought ascidian (7 dark sandy green), previously unknown - 2","0.930769231","9.307692308",12,10.71428571,"2 pink, Previously thought sponge - 3 lime green, 1 purple+white, 6 white","0.616666667","6.166666667",0,0,"0",NA,12,"6.166666667",10.71428571,10,8.928571429,"1? bryo w/ sponge over top or CCA (orange), 1 got broken","0.875","8.75",0,0,NA,"",10,"8.75",8.928571429,0,0,"","0",NA,0,0,"","0",NA,NA,"","",5,4.464285714,"8.142857143",4,3.571428571,"7.833333333",5,4.464285714,"1 serp, 2 unknown, 2 hard things but slightly squishy","0.814285714","8.142857143",4,3.571428571,"7.833333333",1,0.892857143,"10",NA,"lots of the sponge is the yellow/orange wispy/gooey clear stretchy stuff, no time to measure many","no","Shelt_Shal",0,0.160714285714286,0.125,0.0892857142857143,0.142857142857143,0.0535714285714286,0.946428571428571,0.214285714285714,0.178571428571429,0,0,0.0714285714285714,0.0178571428571429,0.0892857142857143,0,0.0865384615388757,0.0673076923056213,0.0480769230723669,0.0288461538498817,0.50961538458432,0.115384615334911,0.096153846155503,0,0,0.0384615384557397,0.00961538461662722
"34","W","2-3m","1",1,19,51,45,"Underside","2/8/18","10",40,"",82,160.7843137,80.39215686,1.607843137,80,78.43137255,156.8627451,0,0,"","0",NA,0,"",2,1.960784314,"7.5",0,"","0","0",1,"","0.7",7,"0",NA,1,0.980392157,"7",1,0.980392157,"7",0,0,NA,0,"","0",2,"","",0,"",NA,0,"0",9,8.823529412,"6.25",1,0.980392157,"4",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",1,0.980392157,"","0.4","4",8,7.843137255,"","0.85","8.5",0,0,"unsure",NA,NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,30,29.41176471,"? For, 1 lime green, 1 sponge?, 1 ascidian? - all of these actually ascidians","1.33","13.3",8,7.843137255,"","0.7","7",1,0.980392157,"","20",9,"13.5",8.823529412,20,19.60784314,"","0.77","7.7",10,9.803921569,"5","",30,"7.454545455",29.41176471,0,0,"","0",NA,0,0,"","0",NA,NA,"","",1,0.980392157,"3",0,0,NA,1,0.980392157,"serpulid","0.3","3",0,0,NA,1,0.980392157,"3",NA,"","no","Exp_Shal",0,0.0392156862745098,0.0196078431372549,0.0196078431372549,0.176470588235294,0.156862745098039,0.588235294117647,0.176470588235294,0.588235294117647,0,0,0,0.0196078431372549,0.0196078431372549,0,0.0243902439066865,0.0121951219533432,0.0121951219533432,0.097560975614307,0.365853658600297,0.10975609756765,0.365853658600297,0,0,0,0.0121951219533432
"35","W","2-3m","1",2,20,47,40,"Underside","14/8/18","10",40,"",115,244.6808511,122.3404255,2.446808511,99,105.3191489,210.6382979,0,0,"","0",NA,0,"",16,17.0212766,"5",0,"","0","0",2,"","",0,"0",NA,2,2.127659574,"4",2,2.127659574,"4",0,0,NA,0,"","0",16,"","0.5",5,"",NA,0,"0",10,10.63829787,"6.5",8,8.510638298,"6.333333333",6,6.382978723,"","","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",1,1.063829787,"","","6",2,2.127659574,"","0.7","7",1,1.063829787,"","0.8","8",0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,38,40.42553191,"Are actually ascidians - ?1 black, 2 lime green, 8 are white sponge but maybe ascidians, 1 orange, 4 purple+white, 2 lime green (ascidians?). Sponge - 7 gooey orange (?). Not sure of the bind legths attributed to these versus the real sponges, so can't change bind length here","1.055","10.55",35,37.23404255,"4 light pink (?), 1?, 3 maybe white sponge?","1.033333333","10.33333333",0,0,"0",NA,35,"10.33333333",37.23404255,14,14.89361702,"","0.825","8.25",0,0,NA,"",14,"8.25",14.89361702,0,0,"","0",NA,0,0,"","0",NA,NA,"","",0,0,NA,0,0,NA,0,0,"",NA,NA,0,0,NA,0,0,NA,NA,"parts missing from this pile","no","Exp_Shal",0,0.340425531914894,0.0425531914893617,0.170212765957447,0.212765957446809,0.0425531914893617,0.808510638297872,0.74468085106383,0.297872340425532,0,0,0,0,0,0,0.139130434853686,0.0173913043485369,0.0695652174104953,0.0173913043485369,0.330434782654896,0.304347826140265,0.121739130456106,0,0,0,0
"36","SE","2-3m","1",2,8,50,56,"Underside","6/9/2018 & 27/8/2018","10",40,"# of pieces at start apparently 48 but 56 at end so changed to 56",114,228,114,2.28,95,95,190,0,0,"","0",NA,0,"",19,19,"3",0,"","0","0",5,"","0.35",3.5,"0",NA,5,5,"3.5",5,5,"3.5",0,0,NA,0,"","0",19,"4 with silty trend","0.3",3,"",NA,0,"0",20,20,"6.15",9,9,"6.5",9,9,"","0.65","6.5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,11,11,"is bridging a few pieces but only via the mesh internesting","0.58","5.8",0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,50,50,"4 grey, 1 pink, 3 gooey orange, 3 gooey brown plus 6 purple spike, 1 brown thought CCA, 1 dark green sandy thought sponge","0.94","9.4",9,9,"white, plus 3 white and 2 lime green","0.416666667","4.166666667",2,2,"0.95","9.5",11,"5.5",11,3,3,"","0.4",NA,0,0,NA,"",3,NA,3,1,1,"","0.6",NA,0,0,"0","0",NA,1,"not binding","0.5",5,5,"11.25",4,4,"1.233333333",5,5,"1 bryo? (can't see), 1 sp?","1.125","11.25",4,4,"1.233333333",1,1,"8",NA,"","no","Shelt_Shal",0,0.38,0.1,0.18,0.4,0.22,1,0.22,0.06,0.02,0,0.08,0.02,0.1,0,0.166666666666667,0.043859649122807,0.0789473684210526,0.0964912280701754,0.43859649122807,0.0964912280701754,0.0263157894736842,0.0087719298245614,0,0.0350877192982456,0.0087719298245614
"37","SE","2-3m","2",1,9,49,42,"Underside","19/8/19","10",40,"",99,202.0408163,101.0204082,2.020408163,96,97.95918367,195.9183673,0,0,"","0",NA,0,"",3,3.06122449,"1",0,"","0","0",5,"","0.45",4.5,"0",NA,5,5.102040816,"4.5",5,5.102040816,"4.5",0,0,NA,0,"","0",3,"","0.1",1,"",NA,0,"0",19,19.3877551,"6.571428571",5,5.102040816,"7",3,3.06122449,"","0.5","5",0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,14,14.28571429,"1 maybe CCA","0.528571429","5.285714286",1,1.020408163,"straw stuff","1.1","11",1,1.020408163,"","0",5,0,0,"","",NA,0,0,"","",NA,31,31.63265306,"3 pink, 1 orange, ? For 1 of them, 3 green sandy","0.766666667","7.666666667",13,13.26530612,"? For 3 of them, 1 white, 3 green sandy, 1 pink, 5 lime green, previously thought ascidian, now sponge - 3 dark sandy green","1.1","11",0,0,"0",NA,13,"11",13.26530612,24,24.48979592,"","0.94","9.4",0,0,NA,"",24,"9.4",24.48979592,0,0,"","0",NA,0,0,"0","0",NA,6,"3 poci, 3 not binding","1.28",4,4.081632653,"11",4,4.081632653,"11",4,4.081632653,"unknown","1.1","11",4,4.081632653,"11",0,0,NA,NA,"","no","Shelt_Shal",0,0.0612244897959184,0.102040816326531,0.102040816326531,0.387755102040816,0.285714285714286,0.63265306122449,0.26530612244898,0.489795918367347,0,0,0.0816326530612245,0,0.0816326530612245,0,0.0303030302940312,0.0505050504834527,0.0505050504834527,0.141414141405142,0.313131313005326,0.131313131241139,0.24242424235225,0,0,0.040404040388742,0
"38","SE","2-3m","3",1,11,45,42,"Underside","10/8/18","10",40,"",72,160,80,1.6,56,62.22222222,124.4444444,0,0,"","0",NA,0,"",16,17.77777778,"8.454545455",0,"","0","0",2,"1 combined w/ sponge","0.75",7.5,"0",NA,2,2.222222222,"7.5",2,2.222222222,"7.5",0,0,NA,0,"","0",16,"","0.845454545",8.454545455,"",NA,0,"0",1,1.111111111,"5",0,0,NA,0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,0,0,"0",NA,"",0,0,"","0",NA,1,1.111111111,"","0.5","5",0,0,"","0",NA,0,0,"","0",NA,0,0,"","",NA,0,0,"","",NA,25,27.77777778,"? For 1 of them, 2 purple","0.99047619","9.904761905",11,12.22222222,"? For 2 of them","0.671428571","6.714285714",1,1.111111111,"1","10",12,"7.125",13.33333333,11,12.22222222,"","0.98","9.8",0,0,NA,"",11,"9.8",12.22222222,2,2.222222222,"","0.65","6.5",0,0,"","0",NA,NA,"","",3,3.333333333,"11.66666667",2,2.222222222,"16.5",3,3.333333333,"? For 2 of them","1.166666667","11.66666667",2,2.222222222,"16.5",1,1.111111111,"2",NA,"","no","Shelt_Shal",0,0.355555555555556,0.0444444444444444,0,0.0222222222222222,0.0222222222222222,0.555555555555556,0.266666666666667,0.244444444444444,0.0444444444444444,0,0.0444444444444444,0.0222222222222222,0.0666666666666667,0,0.22222222225,0.027777777775,0,0.0138888888875,0.34722222225,0.166666666625,0.15277777775,0.027777777775,0,0.027777777775,0.0138888888875
