"","aspect","depth","site","grid","grid_unique","rubble_count_start","rubble_count_end","side","date","month","weeks","Notes.on.state.of.grid","total_binds","total_binds_per_100_pieces","total_binds_per_50_pieces","total_binds_per_piece","total_binds_no_turf","total_binds_no_turf_per_50_pieces","total_binds_no_turf_bind_width","cyano_mat","cyano_mat_st","Cyanobacterial.mat.notes","Cyanobacteria.average.bind.length","cyano_mat_bind_width","Cyano_Sponge_Ball.Added.to_cyano","Notes","turf_algae","turf_algae_st","turf_algae_bind_width","Green.turf.algae","Green.turf.algae.notes","Green_turf_Average.bind.length","Green_turf_Average.bind.length_mm","unbroken","CCA.Notes","unbroken_cca_bind_width","unbroken_bind_width_mm","Broken.CCA","Broken.CCA.Average.length","cca","cca_st","cca_bind_width","cca_minus_HBU","cca_minus_HBU_st","cca_minus_HBU_width","HBU","HBU_st","HBU_bind_width","CCA.white","CCA.white.notes","Average.bind.length","Red.turf.algae","Red.turf.algae.notes","Red.algae.Average.bind.length","Red.algae.Average.bind.length_mm","Red.turf.and.Dictyota.combo","X","Green.algae..think.it.s.the.same.as.the.red.algae...just.colour.variations.","Average.bind.length.1","macroalgae_total_incl_peyson","macroalgae_total_incl_peyson_st","macroalgae_total_incl_peyson_bind_width_mm","macroalgae_total_excl_peyson","macroalgae_total_excl_peyson_st","macroalgae_total_excl_peyson_bind_width_mm","dictyota","dictyota_st","Dictyota.notes","Dictyota.Average.bind.length","dictyota_bind_width_mm","tydemania","tydemania_st","Fluffy.green.ball.algae.Average.bind.length","tydemania_bind_width_mm","Fluffy.ball.notes","padina","padina_st","Padina.notes","Average.bind.length.2","padina_bind_width_mm","halimeda","halimeda_st","Halimeda.Average.bind.length","halimeda_bind_width_mm","Halimeda.notes","lobophora","lobophora_st","Lobophora.notes","Lobophora.Average.bind.length","lobophora_bind_width_mm","peysonnalia","peysonnalia_st","Peysonnalia.notes","Peysonnalia.Average.bind.length","peysonallia_bind_width_mm","macroalgae_misc","macroalgae_misc_st","Macroalgae.other.notes","Macroalgae.other.Average.bind.length","macroalgae_misc_bind_width_mm","caulerpa","caulerpa_st","Disc.macroalgae.other.notes","Disc.macroalgae.other.Average.bind.length","caulerpa_bind_width_mm","turbinaria","turbinaria_st","Turbinaria.notes","Average.length.turbinaria","turbinaria_bind_width_mm","ventricaria","ventricaria_st","Sailors.eyeball.notes","Sailors.eyeball.avg.length","ventricaria_bind_width_mm","sponge_encrust","sponge_encrust_st","Encrusting.sponge.notes","Sponge.Average.bind.length","sponge_encrust_bind_width_mm","ascidian_colonial","ascidian_colonial_st","Colonial.ascidian.notes","Colonial.ascidian.Average.bind.length","ascidian_colonial_bind_width_mm","ascidian_tunicate","ascidian_tunicate_st","Tunicate.Average.bind.length","ascidian_tunicate_bind_width_mm","ascidian_comb","ascidian_comb_bind_width","ascidian_comb_st","bryozoan_encrust","bryozoan_encrust_st","Encrusting.bryozoan.notes..some.are.broken.but.will.include.because.if.I.hadn.t.jigged.them..they.wouldn.t.have.broken.","Encrusting.bryozoan.Average.bind.length","bryozoan_encrust_bind_width_mm","bryozoan_stalked","bryozoan_stalked_st","bryozoan_stalked_bind_width_mm","Non.encrusting.bryozoan.notes","bryozoan_comb","bryozoan_comb_bind_width","bryozoan_comb_st","anemone","anemone_st","Anemone.notes","Anemone.average.bind.length","anemone_bind_width_mm","coral","coral_st","Coral.notes","Coral.average.bind.length","coral_bind_width_mm","Non.binding.corals","Non.binding.corals.notes","Average.Non.binding.coral.length..cm.","other_incl_HBU_serpulid","other_incl_HBU_serpulid_st","other_incl_HBU_serpulid_bind_width","other_incl_HBU_excl_serp","other_incl_HBU_excl_serp_st","other_incl_HBU_excl_serp_bind_width","other_incl_serpulid","other_incl_serpulid_st","Other.notes","Other.Average.bind.length","other_incl_serpulid_bind_width_mm","other_excl_serpulid","other_excl_serpulid_st","other_excl_serpulid_bind_width_mm","serpulid","serpulid_st","serpulid_bind_width_mm","Suspect.CCA...hard.bound.but.cannot.see.specific.CCA.bind","Notes.1","ruined","aspect_depth","cyano_mat_pp","turf_algae_pp","cca_minus_HBU_pp","macroalgae_total_excl_peyson_pp","macroalgae_total_incl_peyson_pp","peysonnalia_pp","sponge_encrust_pp","ascidian_comb_pp","bryozoan_comb_pp","anemone_pp","coral_pp","other_incl_HBU_excl_serp_pp","serpulid_pp","other_incl_HBU_serpulid_pp","cyano_mat_st_prop","turf_algae_st_prop","cca_minus_HBU_st_prop","macroalgae_total_excl_peyson_st_prop","peysonnalia_st_prop","sponge_encrust_st_prop","ascidian_comb_st_prop","bryozoan_comb_st_prop","anemone_st_prop","coral_st_prop","other_incl_HBU_excl_serp_st_prop","serpulid_st_prop"
"30","Lagoon","2-3m","3",2,6,41,39,"Topside","8/01/2018","2.5",10,"",8,19.51219512,9.756097561,0.195121951,8,9.756097561,19.51219512,0,0,"","not_measured",NA,0,"",0,0,NA,0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",0,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,8,9.756097561,"","not_measured","not_measured",0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_RF",0,0,0,0,0,0,0,0,0,0.195121951219512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"31","W","2-3m","3",1,23,59,32,"Topside","27/04/2018","6",24,"",40,67.79661017,33.89830508,0.677966102,37,31.3559322,62.71186441,37,31.3559322,"","not_measured","not_measured",0,"",3,2.542372881,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",3,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0.627118644067797,0.0508474576271186,0,0,0,0,0,0,0,0,0,0,0,0,0.9250000000295,0.075,0,0,0,0,0,0,0,0,0,0
"32","W","2-3m","3",2,24,57,40,"Topside","27/04/2018","6",24,"",26,45.61403509,22.80701754,0.456140351,24,21.05263158,42.10526316,21,18.42105263,"","not_measured","not_measured",0,"",2,1.754385965,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",2,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,3,2.631578947,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0.368421052631579,0.0350877192982456,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.807692307759763,0.0769230769399408,0,0,0,0.115384615387988,0,0,0,0,0,0
"33","SE","2-3m","1",1,7,56,56,"Topside","27/04/2018","6",24,"# pieces at start 53, end 56 so have done an average",27,48.21428571,24.10714286,0.482142857,0,0,0,0,0,"","not_measured",NA,0,"",27,24.10714286,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",27,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"Looks like CCA may be binding on top but when you move the pieces you can see they aren't (or perhaps they have bound but then get broken very easily).","no","Shelt_Shal",0,0.482142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"34","W","2-3m","1",1,19,51,45,"Topside","28/04/2018","6",24,"",23,45.09803922,22.54901961,0.450980392,8,7.843137255,15.68627451,8,7.843137255,"","not_measured","not_measured",0,"",15,14.70588235,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",15,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0.156862745098039,0.294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0.347826086927599,0.652173912850662,0,0,0,0,0,0,0,0,0,0
"35","W","2-3m","1",2,20,47,40,"Topside","28/04/2018","6",24,"",17,36.17021277,18.08510638,0.361702128,3,3.191489362,6.382978723,0,0,"","not_measured",NA,0,"",14,14.89361702,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",14,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,2,2.127659574,"","not_measured","not_measured",0,0,"",NA,2,"not_measured",2.127659574,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,1,1.063829787,"","not_measured","not_measured",1,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"Porites","no","Exp_Shal",0,0.297872340425532,0,0,0,0,0,0.0425531914893617,0,0,0.0212765957446809,0,0,0,0,0.823529411829758,0,0,0,0,0.117647058817024,0,0,0.0588235294085121,0,0
"36","SE","2-3m","1",2,8,50,56,"Topside","28/04/2018","6",24,"# of pieces at start apparently 48 but 56 at end so changed to 56",28,56,28,0.56,21,21,42,14,14,"","not_measured","not_measured",0,"",7,7,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,1,"not_measured",1,1,"not_measured",0,0,NA,0,"","not_measured",7,"","not_measured",NA,"",NA,0,"not_measured",6,6,"not_measured",6,6,"not_measured",6,6,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Shal",0.28,0.14,0.02,0.12,0.12,0,0,0,0,0,0,0,0,0,0.5,0.25,0.0357142857142857,0.214285714285714,0,0,0,0,0,0,0,0
"37","SE","2-3m","2",1,9,49,42,"Topside","28/04/2018","6",24,"",12,24.48979592,12.24489796,0.244897959,2,2.040816327,4.081632653,0,0,"","not_measured",NA,0,"",10,10.20408163,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,1.020408163,"not_measured",1,1.020408163,"not_measured",0,0,NA,0,"","not_measured",10,"","not_measured",NA,"",NA,0,"not_measured",1,1.020408163,"not_measured",1,1.020408163,"not_measured",1,1.020408163,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Shal",0,0.204081632653061,0.0204081632653061,0.0204081632653061,0.0204081632653061,0,0,0,0,0,0,0,0,0,0,0.833333333061111,0.0833333333061111,0.0833333333061111,0,0,0,0,0,0,0,0
"38","SE","2-3m","3",2,12,54,45,"Topside","29/04/2018","6",24,"",19,35.18518519,17.59259259,0.351851852,3,2.777777778,5.555555556,1,0.925925926,"","not_measured","not_measured",0,"",16,14.81481481,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.925925926,"not_measured",1,0.925925926,"not_measured",0,0,NA,0,"","not_measured",16,"","not_measured",NA,"",NA,0,"not_measured",1,0.925925926,"not_measured",1,0.925925926,"not_measured",1,0.925925926,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Shal",0.0185185185185185,0.296296296296296,0.0185185185185185,0.0185185185185185,0.0185185185185185,0,0,0,0,0,0,0,0,0,0.0526315789593352,0.84210526300831,0.0526315789593352,0.0526315789593352,0,0,0,0,0,0,0,0
"39","SE","2-3m","3",1,11,45,42,"Topside","29/04/2018","6",24,"",62,137.7777778,68.88888889,1.377777778,7,7.777777778,15.55555556,0,0,"","not_measured",NA,0,"",55,61.11111111,"not_measured",0,"","not_measured","not_measured",6,"","not_measured",NA,"",NA,6,6.666666667,"not_measured",6,6.666666667,"not_measured",0,0,NA,0,"","not_measured",55,"","not_measured",NA,"",NA,0,"not_measured",1,1.111111111,"not_measured",1,1.111111111,"not_measured",1,1.111111111,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Shelt_Shal",0,1.22222222222222,0.133333333333333,0.0222222222222222,0.0222222222222222,0,0,0,0,0,0,0,0,0,0,0.887096774163111,0.0967741935516649,0.0161290322561915,0,0,0,0,0,0,0,0
"40","W","2-3m","2",1,21,49,41,"Topside","29/04/2018","6",24,"",32,65.30612245,32.65306122,0.653061224,28,28.57142857,57.14285714,27,27.55102041,"","not_measured","not_measured",0,"",4,4.081632653,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",4,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,1,1.020408163,"","not_measured","not_measured",0,0,"",NA,1,"not_measured",1.020408163,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0.551020408163265,0.0816326530612245,0,0,0,0,0,0.0204081632653061,0,0,0,0,0,0,0.843750000172266,0.125000000015313,0,0,0,0,0.0312499999961719,0,0,0,0,0
"41","W","2-3m","2",2,22,56,47,"Topside","29/04/2018","6",24,"",13,23.21428571,11.60714286,0.232142857,3,2.678571429,5.357142857,1,0.892857143,"","not_measured","not_measured",0,"",10,8.928571429,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.892857143,"not_measured",1,0.892857143,"not_measured",0,0,NA,0,"","not_measured",10,"","not_measured",NA,"",NA,0,"not_measured",1,0.892857143,"not_measured",0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,1,0.892857143,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Shal",0.0178571428571429,0.178571428571429,0.0178571428571429,0,0.0178571428571429,0.0178571428571429,0,0,0,0,0,0,0,0,0.0769230769164497,0.769230769078343,0.0769230769164497,0,0.0769230769164497,0,0,0,0,0,0,0
"42","W","6-7m","3",1,29,48,48,"Topside","7/5/18","6",24,"",40,83.33333333,41.66666667,0.833333333,25,26.04166667,52.08333333,11,11.45833333,"","not_measured","not_measured",0,"",15,15.625,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",15,"","not_measured",NA,"",NA,0,"not_measured",2,2.083333333,"not_measured",1,1.041666667,"not_measured",1,1.041666667,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,1,1.041666667,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,1,1.041666667,"","not_measured","not_measured",10,10.41666667,"2 dark green ascidian and 5 white segemented ascidian","not_measured","not_measured",1,1.041666667,"","not_measured",11,"not_measured",11.45833333,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.229166666666667,0.3125,0,0.0208333333333333,0.0416666666666667,0.0208333333333333,0.0208333333333333,0.229166666666667,0,0,0,0,0,0,0.274999999898,0.37499999997,0,0.025000000006,0.025000000006,0.025000000006,0.274999999898,0,0,0,0,0
"43","W","6-7m","3",2,30,49,48,"Topside","7/5/18","6",24,"",55,112.244898,56.12244898,1.12244898,47,47.95918367,95.91836735,30,30.6122449,"","not_measured","not_measured",0,"",8,8.163265306,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",8,"","not_measured",NA,"",NA,0,"not_measured",10,10.20408163,"not_measured",8,8.163265306,"not_measured",6,6.12244898,"","not_measured","not_measured",2,2.040816327,"not_measured","not_measured","",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,2,2.040816327,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,2,2.040816327,"","not_measured","not_measured",5,5.102040816,"","not_measured","not_measured",0,0,"",NA,5,"not_measured",5.102040816,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.612244897959184,0.163265306122449,0,0.163265306122449,0.204081632653061,0.0408163265306122,0.0408163265306122,0.102040816326531,0,0,0,0,0,0,0.545454545486942,0.145454545451306,0,0.145454545451306,0.0363636363717355,0.0363636363717355,0.0909090909026116,0,0,0,0,0
"44","SE","2-3m","2",2,10,46,42,"Topside","6/5/18","6",24,"",50,108.6956522,54.34782609,1.086956522,13,14.13043478,28.26086957,1,1.086956522,"","not_measured","not_measured",0,"",37,40.2173913,"not_measured",0,"","not_measured","not_measured",4,"Easily broken","not_measured",NA,"",NA,4,4.347826087,"not_measured",4,4.347826087,"not_measured",0,0,NA,0,"","not_measured",37,"","not_measured",NA,"",NA,0,"not_measured",5,5.434782609,"not_measured",5,5.434782609,"not_measured",2,2.173913043,"","not_measured","not_measured",3,3.260869565,"not_measured","not_measured","",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,2,2.173913043,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,1,1.086956522,"","not_measured","not_measured",1,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,1,1.086956522,"not_measured",NA,"The binding coral is Poci and is 2.1cm. 1 other is not binding. 3rd looks nearly dead.","no","Shelt_Shal",0.0217391304347826,0.804347826086957,0.0869565217391304,0.108695652173913,0.108695652173913,0,0.0434782608695652,0,0,0,0.0217391304347826,0,0.0217391304347826,0,0.02000000000368,0.73999999987856,0.07999999999632,0.1,0,0.03999999998896,0,0,0,0.02000000000368,0,0.02000000000368
"45","W","6-7m","2",1,27,57,49,"Topside","5/5/18","6",24,"",63,110.5263158,55.26315789,1.105263158,33,28.94736842,57.89473684,30,26.31578947,"Includes 24 I am sure is cyanobacteria and then 6 that I thought was a sponge or an algae, pretty sure it's a cyanobacteria rather than a sponge. Kristen thought maybe Gibsmithia algae but it doesn't look right.","not_measured","not_measured",6,"",30,26.31578947,"not_measured",0,"","not_measured","not_measured",1,"","not_measured",NA,"",NA,1,0.877192982,"not_measured",1,0.877192982,"not_measured",0,0,NA,0,"","not_measured",30,"","not_measured",NA,"",NA,0,"not_measured",1,0.877192982,"not_measured",1,0.877192982,"not_measured",1,0.877192982,"","not_measured","not_measured",0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"cyano with sponge, seems puffy sponge with cyano on top - spongey algae - decided it was cyanobacterial mat","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,1,0.877192982,"Orange sponge","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.526315789473684,0.526315789473684,0.0175438596491228,0.0175438596491228,0.0175438596491228,0,0.0175438596491228,0,0,0,0,0,0,0,0.476190476164626,0.476190476164626,0.0158730158661224,0.0158730158661224,0,0.0158730158661224,0,0,0,0,0,0
"46","W","6-7m","2",2,28,56,51,"Topside","5/5/18","6",24,"",60,107.1428571,53.57142857,1.071428571,41,36.60714286,73.21428571,32,28.57142857,"","not_measured","not_measured",0,"",19,16.96428571,"not_measured",0,"","not_measured","not_measured",0,"","not_measured",NA,"",NA,0,0,NA,0,0,NA,0,0,NA,0,"","not_measured",19,"","not_measured",NA,"",NA,0,"not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"not_measured",NA,"",0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,0,0,"","not_measured",NA,9,8.035714286,"","not_measured","not_measured",0,0,"","not_measured",NA,0,0,"",NA,0,NA,0,0,0,"","not_measured",NA,0,0,NA,"",0,NA,0,0,0,"","not_measured",NA,0,0,"","not_measured",NA,NA,"","not_measured",0,0,NA,0,0,NA,0,0,"","not_measured",NA,0,0,NA,0,0,NA,NA,"","no","Exp_Deep",0.571428571428571,0.339285714285714,0,0,0,0,0.160714285714286,0,0,0,0,0,0,0,0.533333333320889,0.316666666595111,0,0,0,0.150000000009333,0,0,0,0,0,0
